date,projected_mortality,province_state,county
2020-05-04,526.5801384928552,Louisiana,Orleans
2020-05-05,538.1224386136223,Louisiana,Orleans
2020-05-06,549.2955383780893,Louisiana,Orleans
2020-05-07,560.0966355706264,Louisiana,Orleans
2020-05-08,570.524478715399,Louisiana,Orleans
2020-05-09,580.579271521345,Louisiana,Orleans
2020-05-10,590.2625712157867,Louisiana,Orleans
2020-05-11,599.5771826667718,Louisiana,Orleans
2020-05-12,608.5270500616161,Louisiana,Orleans
2020-05-13,617.1171477543669,Louisiana,Orleans
2020-05-14,625.3533717251427,Louisiana,Orleans
2020-05-15,633.2424329160983,Louisiana,Orleans
2020-05-16,640.7917535278993,Louisiana,Orleans
2020-05-03,15.75658042967593,Louisiana,Pointe Coupee
2020-05-04,15.86330837305786,Louisiana,Pointe Coupee
2020-05-05,15.932845762402158,Louisiana,Pointe Coupee
2020-05-06,15.978074322692327,Louisiana,Pointe Coupee
2020-05-07,16.007459064376164,Louisiana,Pointe Coupee
2020-05-08,16.026536309208744,Louisiana,Pointe Coupee
2020-05-09,16.038915854100395,Louisiana,Pointe Coupee
2020-05-10,16.04694669140546,Louisiana,Pointe Coupee
2020-05-11,16.05215540852594,Louisiana,Pointe Coupee
2020-05-12,16.05553329308416,Louisiana,Pointe Coupee
2020-05-13,16.05772368875975,Louisiana,Pointe Coupee
2020-05-14,16.059143978107564,Louisiana,Pointe Coupee
2020-05-15,16.06006488524602,Louisiana,Pointe Coupee
2020-05-16,16.06066198234752,Louisiana,Pointe Coupee
2020-05-03,4.0,Louisiana,Rapides
2020-05-04,4.0,Louisiana,Rapides
2020-05-05,4.0,Louisiana,Rapides
2020-05-06,4.0,Louisiana,Rapides
2020-05-07,4.0,Louisiana,Rapides
2020-05-08,4.0,Louisiana,Rapides
2020-05-09,4.0,Louisiana,Rapides
2020-05-10,4.0,Louisiana,Rapides
2020-05-11,4.0,Louisiana,Rapides
2020-05-12,4.0,Louisiana,Rapides
2020-05-13,4.0,Louisiana,Rapides
2020-05-14,4.0,Louisiana,Rapides
2020-05-15,4.0,Louisiana,Rapides
2020-05-16,4.0,Louisiana,Rapides
2020-05-03,7.802557953312114,Louisiana,St. Bernard
2020-05-04,7.801891411533896,Louisiana,St. Bernard
2020-05-05,7.801399230494313,Louisiana,St. Bernard
2020-05-06,7.80103580568913,Louisiana,St. Bernard
2020-05-07,7.80076745761567,Louisiana,St. Bernard
2020-05-08,7.8005693148888415,Louisiana,St. Bernard
2020-05-09,7.80042301141358,Louisiana,St. Bernard
2020-05-10,7.800314985281606,Louisiana,St. Bernard
2020-05-11,7.800235222315827,Louisiana,St. Bernard
2020-05-12,7.800176328120166,Louisiana,St. Bernard
2020-05-13,7.80013284279112,Louisiana,St. Bernard
2020-05-14,7.800100734859022,Louisiana,St. Bernard
2020-05-15,7.800077027596922,Louisiana,St. Bernard
2020-05-16,7.800059523081611,Louisiana,St. Bernard
2020-05-03,40.44849593791916,Louisiana,St. Charles
2020-05-04,41.12726156606561,Louisiana,St. Charles
2020-05-05,41.78402554255558,Louisiana,St. Charles
2020-05-06,42.418890235182865,Louisiana,St. Charles
2020-05-07,43.032015644556516,Louisiana,St. Charles
2020-05-08,43.6236148212997,Louisiana,St. Charles
2020-05-09,44.193949260046494,Louisiana,St. Charles
2020-05-10,44.74332431839085,Louisiana,St. Charles
2020-05-11,45.272084703556196,Louisiana,St. Charles
2020-05-12,45.78061006409577,Louisiana,St. Charles
2020-05-13,46.2693107185228,Louisiana,St. Charles
2020-05-14,46.73862354751056,Louisiana,St. Charles
2020-05-15,47.18900807127659,Louisiana,St. Charles
2020-05-16,47.620942729040074,Louisiana,St. Charles
2020-05-03,28.0,Louisiana,St. James
2020-05-04,29.0,Louisiana,St. James
2020-05-05,30.0,Louisiana,St. James
2020-05-06,31.0,Louisiana,St. James
2020-05-07,31.999999999999993,Louisiana,St. James
2020-05-08,33.0,Louisiana,St. James
2020-05-09,34.0,Louisiana,St. James
2020-05-10,35.0,Louisiana,St. James
2020-05-11,36.0,Louisiana,St. James
2020-05-12,36.99999999999999,Louisiana,St. James
2020-05-13,37.99999999999999,Louisiana,St. James
2020-05-14,39.0,Louisiana,St. James
2020-05-15,40.0,Louisiana,St. James
2020-05-16,41.0,Louisiana,St. James
2020-05-03,83.75845728090614,Louisiana,St. John the Baptist
2020-05-04,85.62117688174624,Louisiana,St. John the Baptist
2020-05-05,87.45592046203845,Louisiana,St. John the Baptist
2020-05-06,89.26223622446545,Louisiana,St. John the Baptist
2020-05-07,91.0397198805375,Louisiana,St. John the Baptist
2020-05-08,92.78801402447331,Louisiana,St. John the Baptist
2020-05-09,94.50680737889459,Louisiana,St. John the Baptist
2020-05-10,96.19583392144379,Louisiana,St. John the Baptist
2020-05-11,97.85487190167889,Louisiana,St. John the Baptist
2020-05-12,99.48374275775842,Louisiana,St. John the Baptist
2020-05-13,101.0823099425068,Louisiana,St. John the Baptist
2020-05-14,102.6504776684518,Louisiana,St. John the Baptist
2020-05-15,104.18818958135392,Louisiana,St. John the Baptist
2020-05-16,105.6954273716115,Louisiana,St. John the Baptist
2020-05-03,22.3,Louisiana,St. Martin
2020-05-04,23.05,Louisiana,St. Martin
2020-05-05,23.8,Louisiana,St. Martin
2020-05-06,24.550000000000004,Louisiana,St. Martin
2020-05-07,25.3,Louisiana,St. Martin
2020-05-08,26.05,Louisiana,St. Martin
2020-05-09,26.8,Louisiana,St. Martin
2020-05-10,27.55,Louisiana,St. Martin
2020-05-11,28.300000000000004,Louisiana,St. Martin
2020-05-12,29.05,Louisiana,St. Martin
2020-05-13,29.8,Louisiana,St. Martin
2020-05-14,30.55,Louisiana,St. Martin
2020-05-15,31.3,Louisiana,St. Martin
2020-05-16,32.050000000000004,Louisiana,St. Martin
2020-05-03,23.349733492983304,Louisiana,St. Mary
2020-05-04,23.643631813671156,Louisiana,St. Mary
2020-05-05,23.90044825270084,Louisiana,St. Mary
2020-05-06,24.124143895643144,Louisiana,St. Mary
2020-05-07,24.318447279750572,Louisiana,St. Mary
2020-05-08,24.48681172247975,Louisiana,St. Mary
2020-05-09,24.63239381746819,Louisiana,St. Mary
2020-05-10,24.758047864450752,Louisiana,St. Mary
2020-05-11,24.866331755300525,Louisiana,St. Mary
2020-05-12,24.959520653399625,Louisiana,St. Mary
2020-05-13,25.039625582601232,Louisiana,St. Mary
2020-05-14,25.108414733698694,Louisiana,St. Mary
2020-05-15,25.1674358793543,Louisiana,St. Mary
2020-05-16,25.218038760695837,Louisiana,St. Mary
2020-05-03,92.5227445284102,Louisiana,St. Tammany
2020-05-04,92.5814829021714,Louisiana,St. Tammany
2020-05-05,92.62204440206845,Louisiana,St. Tammany
2020-05-06,92.65004998951045,Louisiana,St. Tammany
2020-05-07,92.66938449052526,Louisiana,St. Tammany
2020-05-08,92.68273174613793,Louisiana,St. Tammany
2020-05-09,92.69194537638265,Louisiana,St. Tammany
2020-05-10,92.69830535465118,Louisiana,St. Tammany
2020-05-11,92.7026954186843,Louisiana,St. Tammany
2020-05-12,92.70572567546282,Louisiana,St. Tammany
2020-05-13,92.707817298517,Louisiana,St. Tammany
2020-05-14,92.70926102273582,Louisiana,St. Tammany
2020-05-15,92.71025753552773,Louisiana,St. Tammany
2020-05-16,92.71094536377197,Louisiana,St. Tammany
2020-05-03,20.33581990185739,Louisiana,Tangipahoa
2020-05-04,20.338744046470993,Louisiana,Tangipahoa
2020-05-05,20.34054415000253,Louisiana,Tangipahoa
2020-05-06,20.341652224709513,Louisiana,Tangipahoa
2020-05-07,20.34233428682924,Louisiana,Tangipahoa
2020-05-08,20.342754112082368,Louisiana,Tangipahoa
2020-05-09,20.34301252062751,Louisiana,Tangipahoa
2020-05-10,20.34317157341912,Louisiana,Tangipahoa
2020-05-11,20.343269471308403,Louisiana,Tangipahoa
2020-05-12,20.34332972780644,Louisiana,Tangipahoa
2020-05-13,20.34336681581727,Louisiana,Tangipahoa
2020-05-14,20.343389643542487,Louisiana,Tangipahoa
2020-05-15,20.34340369402983,Louisiana,Tangipahoa
2020-05-16,20.343412342114412,Louisiana,Tangipahoa
2020-05-03,27.394413195426374,Louisiana,Terrebonne
2020-05-04,27.617434812561427,Louisiana,Terrebonne
2020-05-05,27.818303657240797,Louisiana,Terrebonne
2020-05-06,27.999013568614483,Louisiana,Terrebonne
2020-05-07,28.16142063052438,Louisiana,Terrebonne
2020-05-08,28.307243818755314,Louisiana,Terrebonne
2020-05-09,28.43806798282003,Louisiana,Terrebonne
2020-05-10,28.555348559514044,Louisiana,Terrebonne
2020-05-11,28.66041751537569,Louisiana,Terrebonne
2020-05-12,28.754490106231966,Louisiana,Terrebonne
2020-05-13,28.83867212273232,Louisiana,Terrebonne
2020-05-14,28.913967360743364,Louisiana,Terrebonne
2020-05-15,28.98128511497165,Louisiana,Terrebonne
2020-05-16,29.04144754391127,Louisiana,Terrebonne
2020-05-03,12.38427811303858,Louisiana,Washington
2020-05-04,12.388386121089596,Louisiana,Washington
2020-05-05,12.391420593474756,Louisiana,Washington
2020-05-06,12.393661825937613,Louisiana,Washington
2020-05-07,12.395317043275348,Louisiana,Washington
2020-05-08,12.396539396894958,Louisiana,Washington
2020-05-09,12.397442046687882,Louisiana,Washington
2020-05-10,12.398108588466098,Louisiana,Washington
2020-05-11,12.39860076950568,Louisiana,Washington
2020-05-12,12.398964194310864,Louisiana,Washington
2020-05-13,12.399232542384322,Louisiana,Washington
2020-05-14,12.399430685111152,Louisiana,Washington
2020-05-15,12.399576988586414,Louisiana,Washington
2020-05-16,12.399685014718386,Louisiana,Washington
2020-05-03,9.0,Louisiana,West Baton Rouge
2020-05-04,9.0,Louisiana,West Baton Rouge
2020-05-05,9.0,Louisiana,West Baton Rouge
2020-05-06,9.0,Louisiana,West Baton Rouge
2020-05-07,9.0,Louisiana,West Baton Rouge
2020-05-08,9.0,Louisiana,West Baton Rouge
2020-05-09,9.0,Louisiana,West Baton Rouge
2020-05-10,9.0,Louisiana,West Baton Rouge
2020-05-11,9.0,Louisiana,West Baton Rouge
2020-05-12,9.0,Louisiana,West Baton Rouge
2020-05-13,9.0,Louisiana,West Baton Rouge
2020-05-14,9.0,Louisiana,West Baton Rouge
2020-05-15,9.0,Louisiana,West Baton Rouge
2020-05-16,9.0,Louisiana,West Baton Rouge
2020-05-03,12.165721785369161,Maine,Waldo
2020-05-04,12.354898346765573,Maine,Waldo
2020-05-05,12.534934792323202,Maine,Waldo
2020-05-06,12.705850806065644,Maine,Waldo
2020-05-07,12.867729049621484,Maine,Waldo
2020-05-08,13.020707871242,Maine,Waldo
2020-05-09,13.164973914160745,Maine,Waldo
2020-05-10,13.300754815370356,Maine,Waldo
2020-05-11,13.428312152441848,Maine,Waldo
2020-05-12,13.547934762447797,Maine,Waldo
2020-05-13,13.659932524994465,Maine,Waldo
2020-05-14,13.764630671996049,Maine,Waldo
2020-05-15,13.862364660898997,Maine,Waldo
2020-05-16,13.953475625985357,Maine,Waldo
2020-05-03,28.0,Maryland,Carroll
2020-05-04,28.0,Maryland,Carroll
2020-05-05,28.0,Maryland,Carroll
2020-05-06,28.0,Maryland,Carroll
2020-05-07,28.0,Maryland,Carroll
2020-05-08,28.0,Maryland,Carroll
2020-05-09,28.0,Maryland,Carroll
2020-05-10,28.0,Maryland,Carroll
2020-05-11,28.0,Maryland,Carroll
2020-05-12,28.0,Maryland,Carroll
2020-05-13,28.0,Maryland,Carroll
2020-05-14,28.0,Maryland,Carroll
2020-05-15,28.0,Maryland,Carroll
2020-05-16,28.0,Maryland,Carroll
2020-05-03,67.05839086803792,Maryland,Frederick
2020-05-04,69.73390638499518,Maryland,Frederick
2020-05-05,72.32631010958208,Maryland,Frederick
2020-05-06,74.83410275278231,Maryland,Frederick
2020-05-07,77.25623284847171,Maryland,Frederick
2020-05-08,79.59207493990556,Maryland,Frederick
2020-05-09,81.84140483556874,Maryland,Frederick
2020-05-10,84.00437258220606,Maryland,Frederick
2020-05-11,86.08147377832185,Maryland,Frederick
2020-05-12,88.0735198142755,Maryland,Frederick
2020-05-13,89.9816075781784,Maryland,Frederick
2020-05-14,91.80708911292061,Maryland,Frederick
2020-05-15,93.55154165143739,Maryland,Frederick
2020-05-16,95.21673839711792,Maryland,Frederick
2020-05-03,16.68354275559668,Maryland,Harford
2020-05-04,17.280206469409066,Maryland,Harford
2020-05-05,17.820481908020984,Maryland,Harford
2020-05-06,18.30776735261287,Maryland,Harford
2020-05-07,18.74569504678754,Maryland,Harford
2020-05-08,19.138004535428628,Maryland,Harford
2020-05-09,19.488439554010053,Maryland,Harford
2020-05-10,19.80066728749007,Maryland,Harford
2020-05-11,20.078217869688203,Maryland,Harford
2020-05-12,20.324441486057296,Maryland,Harford
2020-05-13,20.542480269847204,Maryland,Harford
2020-05-14,20.73525224394328,Maryland,Harford
2020-05-15,20.90544477281132,Maryland,Harford
2020-05-16,21.055515283695264,Maryland,Harford
2020-05-03,22.4,Maryland,Howard
2020-05-04,23.15,Maryland,Howard
2020-05-05,23.9,Maryland,Howard
2020-05-06,24.65,Maryland,Howard
2020-05-07,25.4,Maryland,Howard
2020-05-08,26.15,Maryland,Howard
2020-05-09,26.9,Maryland,Howard
2020-05-10,27.65,Maryland,Howard
2020-05-11,28.4,Maryland,Howard
2020-05-12,29.149999999999995,Maryland,Howard
2020-05-13,29.9,Maryland,Howard
2020-05-14,30.65,Maryland,Howard
2020-05-15,31.4,Maryland,Howard
2020-05-16,32.15,Maryland,Howard
2020-05-03,24.542610727739337,Massachusetts,Berkshire
2020-05-04,24.717313290775774,Massachusetts,Berkshire
2020-05-05,24.88720741860022,Massachusetts,Berkshire
2020-05-06,25.052297113380988,Massachusetts,Berkshire
2020-05-07,25.212597144208207,Massachusetts,Berkshire
2020-05-08,25.36813238411044,Massachusetts,Berkshire
2020-05-09,25.518937133518225,Massachusetts,Berkshire
2020-05-10,25.66505443662218,Massachusetts,Berkshire
2020-05-11,25.80653539656831,Massachusetts,Berkshire
2020-05-12,25.943438494900484,Massachusetts,Berkshire
2020-05-13,26.075828920111213,Massachusetts,Berkshire
2020-05-14,26.203777909608036,Massachusetts,Berkshire
2020-05-15,26.327362108852935,Massachusetts,Berkshire
2020-05-16,26.44666295089525,Massachusetts,Berkshire
2020-05-03,25.0,Massachusetts,Franklin
2020-05-04,25.0,Massachusetts,Franklin
2020-05-05,25.0,Massachusetts,Franklin
2020-05-06,25.0,Massachusetts,Franklin
2020-05-07,25.0,Massachusetts,Franklin
2020-05-08,25.0,Massachusetts,Franklin
2020-05-09,25.0,Massachusetts,Franklin
2020-05-10,25.0,Massachusetts,Franklin
2020-05-11,25.0,Massachusetts,Franklin
2020-05-12,25.0,Massachusetts,Franklin
2020-05-13,25.0,Massachusetts,Franklin
2020-05-14,25.0,Massachusetts,Franklin
2020-05-15,25.0,Massachusetts,Franklin
2020-05-16,25.0,Massachusetts,Franklin
2020-05-03,20.8,Michigan,Berrien
2020-05-04,21.8,Michigan,Berrien
2020-05-05,22.8,Michigan,Berrien
2020-05-06,23.8,Michigan,Berrien
2020-05-07,24.800000000000004,Michigan,Berrien
2020-05-08,25.800000000000004,Michigan,Berrien
2020-05-09,26.800000000000004,Michigan,Berrien
2020-05-10,27.800000000000004,Michigan,Berrien
2020-05-11,28.8,Michigan,Berrien
2020-05-12,29.8,Michigan,Berrien
2020-05-13,30.8,Michigan,Berrien
2020-05-14,31.800000000000004,Michigan,Berrien
2020-05-15,32.8,Michigan,Berrien
2020-05-16,33.800000000000004,Michigan,Berrien
2020-05-03,9.45383786600284,Michigan,Clinton
2020-05-04,9.468748419136663,Michigan,Clinton
2020-05-05,9.479305413091565,Michigan,Clinton
2020-05-06,9.486776983943821,Michigan,Clinton
2020-05-07,9.492063381189102,Michigan,Clinton
2020-05-08,9.495802937654247,Michigan,Clinton
2020-05-09,9.49844789360268,Michigan,Clinton
2020-05-10,9.500318459327191,Michigan,Clinton
2020-05-11,9.501641266408068,Michigan,Clinton
2020-05-12,9.502576668063503,Michigan,Clinton
2020-05-13,9.503238098628525,Michigan,Clinton
2020-05-14,9.503705790075223,Michigan,Clinton
2020-05-15,9.504036484479577,Michigan,Clinton
2020-05-16,9.50427030831841,Michigan,Clinton
2020-05-03,185.75419360019646,Michigan,Genesee
2020-05-04,188.61031752734436,Michigan,Genesee
2020-05-05,191.25529688934662,Michigan,Genesee
2020-05-06,193.70116178139153,Michigan,Genesee
2020-05-07,195.95984512663927,Michigan,Genesee
2020-05-08,198.04306861560542,Michigan,Genesee
2020-05-09,199.96225040581214,Michigan,Genesee
2020-05-10,201.72843248210697,Michigan,Genesee
2020-05-11,203.35222548344458,Michigan,Genesee
2020-05-12,204.8437688036293,Michigan,Genesee
2020-05-13,206.21270384686645,Michigan,Genesee
2020-05-14,207.46815844266402,Michigan,Genesee
2020-05-15,208.61874058091206,Michigan,Genesee
2020-05-16,209.67253980256578,Michigan,Genesee
2020-05-03,37.06868219673342,Michigan,Kent
2020-05-04,37.224349511767244,Michigan,Kent
2020-05-05,37.335647360432155,Michigan,Kent
2020-05-06,37.41512620404829,Michigan,Kent
2020-05-07,37.471833853779025,Michigan,Kent
2020-05-08,37.51226950156993,Michigan,Kent
2020-05-09,37.541089669613996,Michigan,Kent
2020-05-10,37.561624575535184,Michigan,Kent
2020-05-11,37.57625281611381,Michigan,Kent
2020-05-12,37.586671730980996,Michigan,Kent
2020-05-13,37.594091728357235,Michigan,Kent
2020-05-14,37.599375572789945,Michigan,Kent
2020-05-15,37.603138028320075,Michigan,Kent
2020-05-16,37.60581704233185,Michigan,Kent
2020-05-03,25.28181224150843,Michigan,Lapeer
2020-05-04,25.49643702843139,Michigan,Lapeer
2020-05-05,25.705773820124058,Michigan,Lapeer
2020-05-06,25.909679389967543,Michigan,Lapeer
2020-05-07,26.1080354835912,Michigan,Lapeer
2020-05-08,26.300748194467506,Michigan,Lapeer
2020-05-09,26.487747164944082,Michigan,Lapeer
2020-05-10,26.66898463563367,Michigan,Lapeer
2020-05-11,26.844434366518648,Michigan,Lapeer
2020-05-12,27.014090453042463,Michigan,Lapeer
2020-05-13,27.17796605991766,Michigan,Lapeer
2020-05-14,27.336092094444016,Michigan,Lapeer
2020-05-15,27.488515839871916,Michigan,Lapeer
2020-05-16,27.635299567834288,Michigan,Lapeer
2020-05-03,574.3578109078624,Michigan,Macomb
2020-05-04,575.3959135178441,Michigan,Macomb
2020-05-05,576.1435546990288,Michigan,Macomb
2020-05-06,576.6817392511055,Michigan,Macomb
2020-05-07,577.0690098450407,Michigan,Macomb
2020-05-08,577.3476132861122,Michigan,Macomb
2020-05-09,577.5480043403675,Michigan,Macomb
2020-05-10,577.6921204628111,Michigan,Macomb
2020-05-11,577.7957552048482,Michigan,Macomb
2020-05-12,577.8702744376992,Michigan,Macomb
2020-05-13,577.9238553314656,Michigan,Macomb
2020-05-14,577.9623797529694,Michigan,Macomb
2020-05-15,577.9900779322026,Michigan,Macomb
2020-05-16,578.0099919253082,Michigan,Macomb
2020-05-03,10.0,Michigan,Monroe
2020-05-04,10.0,Michigan,Monroe
2020-05-05,10.0,Michigan,Monroe
2020-05-06,10.0,Michigan,Monroe
2020-05-07,10.0,Michigan,Monroe
2020-05-08,10.0,Michigan,Monroe
2020-05-09,10.0,Michigan,Monroe
2020-05-10,10.0,Michigan,Monroe
2020-05-11,10.0,Michigan,Monroe
2020-05-12,10.0,Michigan,Monroe
2020-05-13,10.0,Michigan,Monroe
2020-05-14,10.0,Michigan,Monroe
2020-05-15,10.0,Michigan,Monroe
2020-05-16,10.0,Michigan,Monroe
2020-05-03,19.00356071586041,Michigan,Muskegon
2020-05-04,19.668489791743333,Michigan,Muskegon
2020-05-05,20.264593137950783,Michigan,Muskegon
2020-05-06,20.796206722557006,Michigan,Muskegon
2020-05-07,21.268100282844237,Michigan,Muskegon
2020-05-08,21.6852507031141,Michigan,Muskegon
2020-05-09,22.05266015936681,Michigan,Muskegon
2020-05-10,22.375217097255273,Michigan,Muskegon
2020-05-11,22.657595657174607,Michigan,Muskegon
2020-05-12,22.904187914470285,Michigan,Muskegon
2020-05-13,23.11906294865546,Michigan,Muskegon
2020-05-14,23.305946996069764,Michigan,Muskegon
2020-05-15,23.468219529563996,Michigan,Muskegon
2020-05-16,23.608920861992907,Michigan,Muskegon
2020-05-03,9.419536110662634,Michigan,Ottawa
2020-05-04,9.445239102255547,Michigan,Ottawa
2020-05-05,9.463181089437287,Michigan,Ottawa
2020-05-06,9.475688297513926,Michigan,Ottawa
2020-05-07,9.484398613963947,Michigan,Ottawa
2020-05-08,9.490460636493308,Michigan,Ottawa
2020-05-09,9.494677595196293,Michigan,Ottawa
2020-05-10,9.497610113646086,Michigan,Ottawa
2020-05-11,9.499648960099869,Michigan,Ottawa
2020-05-12,9.501066255577797,Michigan,Ottawa
2020-05-13,9.502051375475563,Michigan,Ottawa
2020-05-14,9.502736051277106,Michigan,Ottawa
2020-05-15,9.503211888123287,Michigan,Ottawa
2020-05-16,9.503542573745971,Michigan,Ottawa
2020-05-03,22.804134584391708,Michigan,St. Clair
2020-05-04,23.23379836488582,Michigan,St. Clair
2020-05-05,23.60546238022811,Michigan,St. Clair
2020-05-06,23.925154661256876,Michigan,St. Clair
2020-05-07,24.198816377329074,Michigan,St. Clair
2020-05-08,24.432107334783403,Michigan,St. Clair
2020-05-09,24.630282171380173,Michigan,St. Clair
2020-05-10,24.79812249312087,Michigan,St. Clair
2020-05-11,24.939910813000147,Michigan,St. Clair
2020-05-12,25.059433979452308,Michigan,St. Clair
2020-05-13,25.160006076671948,Michigan,St. Clair
2020-05-14,25.24450307276495,Michigan,St. Clair
2020-05-15,25.315403535368567,Michigan,St. Clair
2020-05-16,25.374831426137902,Michigan,St. Clair
2020-05-03,18.2,Michigan,Tuscola
2020-05-04,18.7,Michigan,Tuscola
2020-05-05,19.2,Michigan,Tuscola
2020-05-06,19.7,Michigan,Tuscola
2020-05-07,20.2,Michigan,Tuscola
2020-05-08,20.7,Michigan,Tuscola
2020-05-09,21.2,Michigan,Tuscola
2020-05-10,21.700000000000003,Michigan,Tuscola
2020-05-11,22.2,Michigan,Tuscola
2020-05-12,22.7,Michigan,Tuscola
2020-05-13,23.2,Michigan,Tuscola
2020-05-14,23.700000000000003,Michigan,Tuscola
2020-05-15,24.200000000000003,Michigan,Tuscola
2020-05-16,24.700000000000003,Michigan,Tuscola
2020-05-03,11.019536110662635,Minnesota,St. Louis
2020-05-04,11.045239102255547,Minnesota,St. Louis
2020-05-05,11.063181089437286,Minnesota,St. Louis
2020-05-06,11.075688297513926,Minnesota,St. Louis
2020-05-07,11.084398613963947,Minnesota,St. Louis
2020-05-08,11.090460636493308,Minnesota,St. Louis
2020-05-09,11.094677595196293,Minnesota,St. Louis
2020-05-10,11.097610113646088,Minnesota,St. Louis
2020-05-11,11.09964896009987,Minnesota,St. Louis
2020-05-12,11.101066255577798,Minnesota,St. Louis
2020-05-13,11.102051375475563,Minnesota,St. Louis
2020-05-14,11.102736051277105,Minnesota,St. Louis
2020-05-15,11.103211888123287,Minnesota,St. Louis
2020-05-16,11.103542573745973,Minnesota,St. Louis
2020-05-03,14.045239102255543,Minnesota,Winona
2020-05-04,14.063181089437283,Minnesota,Winona
2020-05-05,14.075688297513922,Minnesota,Winona
2020-05-06,14.084398613963943,Minnesota,Winona
2020-05-07,14.090460636493304,Minnesota,Winona
2020-05-08,14.09467759519629,Minnesota,Winona
2020-05-09,14.097610113646084,Minnesota,Winona
2020-05-10,14.099648960099866,Minnesota,Winona
2020-05-11,14.101066255577795,Minnesota,Winona
2020-05-12,14.10205137547556,Minnesota,Winona
2020-05-13,14.102736051277102,Minnesota,Winona
2020-05-14,14.103211888123283,Minnesota,Winona
2020-05-15,14.103542573745969,Minnesota,Winona
2020-05-16,14.103772379843132,Minnesota,Winona
2020-05-03,17.273221529458066,Mississippi,Leflore
2020-05-04,17.43627198354214,Mississippi,Leflore
2020-05-05,17.561080976690064,Mississippi,Leflore
2020-05-06,17.65619721204214,Mississippi,Leflore
2020-05-07,17.728441444039113,Mississippi,Leflore
2020-05-08,17.783173548280104,Mississippi,Leflore
2020-05-09,17.824558290288415,Mississippi,Leflore
2020-05-10,17.855804864316426,Mississippi,Leflore
2020-05-11,17.87937077975348,Mississippi,Leflore
2020-05-12,17.89712918554143,Mississippi,Leflore
2020-05-13,17.910502856443024,Mississippi,Leflore
2020-05-14,17.920569661891953,Mississippi,Leflore
2020-05-15,17.92814457993915,Mississippi,Leflore
2020-05-16,17.933842911686952,Mississippi,Leflore
2020-05-03,6.0,Mississippi,Lincoln
2020-05-04,6.0,Mississippi,Lincoln
2020-05-05,6.0,Mississippi,Lincoln
2020-05-06,6.0,Mississippi,Lincoln
2020-05-07,6.0,Mississippi,Lincoln
2020-05-08,6.0,Mississippi,Lincoln
2020-05-09,6.0,Mississippi,Lincoln
2020-05-10,6.0,Mississippi,Lincoln
2020-05-11,6.0,Mississippi,Lincoln
2020-05-12,6.0,Mississippi,Lincoln
2020-05-13,6.0,Mississippi,Lincoln
2020-05-14,6.0,Mississippi,Lincoln
2020-05-15,6.0,Mississippi,Lincoln
2020-05-16,6.0,Mississippi,Lincoln
2020-05-03,7.008670274330667,Mississippi,Tippah
2020-05-04,7.009002623904106,Mississippi,Tippah
2020-05-05,7.009224430235058,Mississippi,Tippah
2020-05-06,7.0093724587696515,Mississippi,Tippah
2020-05-07,7.009471248559842,Mississippi,Tippah
2020-05-08,7.009537177399211,Mississippi,Tippah
2020-05-09,7.00958117577298,Mississippi,Tippah
2020-05-10,7.009610538498746,Mississippi,Tippah
2020-05-11,7.009630133944428,Mississippi,Tippah
2020-05-12,7.009643211099577,Mississippi,Tippah
2020-05-13,7.009651938220147,Mississippi,Tippah
2020-05-14,7.009657762314312,Mississippi,Tippah
2020-05-15,7.009661649055371,Mississippi,Tippah
2020-05-16,7.0096642428924865,Mississippi,Tippah
2020-05-03,12.592745154674688,Missouri,Jackson
2020-05-04,12.59836912885137,Missouri,Jackson
2020-05-05,12.602125535145348,Missouri,Jackson
2020-05-06,12.604633826691098,Missouri,Jackson
2020-05-07,12.606308387057876,Missouri,Jackson
2020-05-08,12.607426198150346,Missouri,Jackson
2020-05-09,12.60817230183067,Missouri,Jackson
2020-05-10,12.608670274330668,Missouri,Jackson
2020-05-11,12.609002623904107,Missouri,Jackson
2020-05-12,12.60922443023506,Missouri,Jackson
2020-05-13,12.609372458769652,Missouri,Jackson
2020-05-14,12.609471248559842,Missouri,Jackson
2020-05-15,12.609537177399211,Missouri,Jackson
2020-05-16,12.60958117577298,Missouri,Jackson
2020-05-03,13.090866742883138,Missouri,Kansas City
2020-05-04,13.090967565177273,Missouri,Kansas City
2020-05-05,13.09103046431402,Missouri,Kansas City
2020-05-06,13.091069704482479,Missouri,Kansas City
2020-05-07,13.09109418473177,Missouri,Kansas City
2020-05-08,13.091109456877419,Missouri,Kansas City
2020-05-09,13.091118984483861,Missouri,Kansas City
2020-05-10,13.091124928326032,Missouri,Kansas City
2020-05-11,13.091128636418418,Missouri,Kansas City
2020-05-12,13.091130949727745,Missouri,Kansas City
2020-05-13,13.091132392895446,Missouri,Kansas City
2020-05-14,13.091133293221564,Missouri,Kansas City
2020-05-15,13.091133854893688,Missouri,Kansas City
2020-05-16,13.091134205295116,Missouri,Kansas City
2020-05-03,165.84003795715049,Nevada,Clark
2020-05-04,165.91844805748926,Nevada,Clark
2020-05-05,165.97251024728084,Nevada,Clark
2020-05-06,166.00977989078942,Nevada,Clark
2020-05-07,166.03547056303267,Nevada,Clark
2020-05-08,166.0531784677606,Nevada,Clark
2020-05-09,166.0653835082779,Nevada,Clark
2020-05-10,166.07379547844985,Nevada,Clark
2020-05-11,166.07959306023002,Nevada,Clark
